SDSSJ142648.99+004121.6   0.03655 0.01654 0.01221 0.05535  0.01448  0.00589 0
SDSSJ143454.66-022949.2   0.03514 0.00000 0.04405 0.02594 -0.01027 -0.00798 1
SDSSJ143210.12-021748.0   0.02750 0.03423 0.01135 0.02304 -0.00370 -0.00443 1
SDSSJ142634.32-015426.4   0.03246 0.01488 0.02508 0.03659 -0.00922 -0.00580 1
SDSSJ143145.89-011954.0   0.04152 0.01687 0.02136 0.00371 -0.00341  0.00518 1
SDSSJ143229.24-010616.0   0.02274 0.01503 0.04337 0.01760 -0.00919 -0.00664 0
SDSSJ143344.31-014550.2   0.01470 0.02060 0.04747 0.01204  0.00425  0.01013 0
SDSSJ143539.31-015426.6   0.01881 0.04113 0.00735 0.04423 -0.00962  0.00433 0
SDSSJ141307.96+012331.2   0.02582 0.03621 0.00997 0.02407 -0.00452  0.00499 1
SDSSJ141140.91+024107.6   0.00900 0.02035 0.05254 0.01939 -0.00039 -0.00637 1
SDSSJ142053.99+023326.8   0.02737 0.02412 0.02289 0.02685 -0.00527 -0.00470 1
SDSSJ141641.71+002300.7   0.03129 0.03066 0.01026 0.02463 -0.00107  0.00122 1
SDSSJ141808.49+004206.0   0.06080 0.00504 0.00291 0.03669  0.00252 -0.00117 1
SDSSJ141956.96+010652.6   0.03865 0.02171 0.01436 0.02297  0.00247  0.00824 0
SDSSJ142055.61-000940.2   0.00690 0.03874 0.02797 0.03120  0.00629  0.00368 0
SDSSJ142203.07+003147.2   0.04088 0.02031 0.01121 0.02778 -0.00112 -0.00058 0
SDSSJ142751.99-020236.2   0.03129 0.02418 0.02024 0.01918 -0.00121 -0.00163 1
SDSSJ142720.52-015935.0   0.05735 0.01157 0.00733 0.01246  0.01550  0.00676 0
SDSSJ142643.22-020350.4   0.02754 0.02556 0.02315 0.02200  0.00275  0.00061 0
SDSSJ142507.05-024748.3   0.04720 0.01970 0.00391 0.02547 -0.00167  0.00524 0
SDSSJ142315.56-022039.6   0.03148 0.02563 0.01245 0.04209 -0.00221  0.00620 0
SDSSJ142213.95-012046.6   0.02945 0.02077 0.02535 0.02529  0.00058 -0.00654 0
SDSSJ142140.27-020239.0   0.04864 0.01900 0.00753 0.01464  0.00315  0.00886 1
SDSSJ142317.06-015829.4   0.01036 0.03944 0.01848 0.04502  0.01387 -0.00019 0
SDSSJ142655.26-014113.7   0.05451 0.00000 0.01521 0.04127 -0.00656 -0.00260 0
SDSSJ140758.25+010047.6   0.03827 0.01718 0.02066 0.01988  0.00305 -0.00178 0
SDSSJ140654.45+013807.9   0.05155 0.01523 0.00595 0.02225  0.00344  0.00964 0
SDSSJ140503.62+013005.9   0.02790 0.01933 0.03149 0.01465  0.01043  0.00014 0
SDSSJ140109.13+015220.2   0.04733 0.01685 0.01076 0.01778 -0.00081 -0.00148 1
SDSSJ140429.70+030606.8   0.04570 0.01490 0.00619 0.04797 -0.00141  0.00662 1
SDSSJ140600.94+024610.9   0.04639 0.01569 0.01358 0.01771  0.00139  0.00103 0
SDSSJ140821.67+025733.2   0.02000 0.03688 0.02394 0.00128 -0.00423 -0.00128 0
SDSSJ141026.42-005009.6   0.02075 0.03091 0.02200 0.02959 -0.00004 -0.00544 0
SDSSJ140817.55-011432.0   0.02000 0.02917 0.02451 0.03018  0.00649 -0.00181 0
SDSSJ140918.72+004824.3   0.00855 0.00000 0.07140 0.04259 -0.00536  0.01115 1
SDSSJ141123.51+004253.0   0.00568 0.03882 0.02966 0.03084  0.00465 -0.00173 0
SDSSJ141113.39+004451.7   0.01650 0.04159 0.00707 0.05003 -0.00598  0.00225 0
SDSSJ141350.21-023826.1   0.01426 0.00000 0.06613 0.03536 -0.01079 -0.00876 1
SDSSJ141141.72-024951.6   0.02703 0.02441 0.02673 0.01551 -0.00738 -0.00740 0
SDSSJ140853.69-015528.2   0.01636 0.03725 0.01999 0.02632  0.00485 -0.00671 0
SDSSJ141252.29-010600.8   0.01679 0.03176 0.02532 0.03108 -0.00202 -0.00500 1
SDSSJ135841.42+014316.5   0.05023 0.01443 0.00874 0.02302 -0.00429  0.00275 0
SDSSJ135256.41+025114.8   0.03578 0.02825 0.00570 0.03219 -0.00845  0.00038 1
SDSSJ140424.42-010922.8   0.02233 0.02470 0.03021 0.02062  0.00289 -0.00029 0
SDSSJ140033.34-005840.6   0.01242 0.03466 0.03006 0.01924 -0.00780 -0.00009 0
SDSSJ135939.17-004925.3   0.02546 0.02234 0.03056 0.01701 -0.00201 -0.00880 1
SDSSJ135953.50-005205.9   0.03166 0.01838 0.02747 0.01855  0.01067  0.00376 0
SDSSJ135721.77+005501.1   0.03258 0.02792 0.01815 0.00674  0.00687  0.00381 1
SDSSJ135820.12+002157.1   0.02873 0.01711 0.03010 0.02805 -0.00094 -0.00279 0
SDSSJ140112.00+011112.2   0.06047 0.00000 0.00000 0.06709  0.00552  0.02663 1
SDSSJ140218.07-030421.3   0.02403 0.01910 0.03268 0.02786 -0.00773 -0.00251 1
SDSSJ140229.42-010512.4   0.04221 0.00000 0.03681 0.02204 -0.00551 -0.00277 0
SDSSJ140335.19-010635.4   0.00947 0.03836 0.02454 0.03350  0.01268  0.00010 0
SDSSJ140621.57-012121.4   0.00765 0.02562 0.04700 0.02051  0.01618  0.00341 0
SDSSJ140601.18-012443.1   0.03972 0.01619 0.01098 0.04986 -0.01720 -0.00585 1
SDSSJ140828.44-012542.0   0.05142 0.01221 0.01138 0.01741  0.00045  0.00645 0
SDSSJ134738.64+013636.3   0.02620 0.03283 0.01497 0.02325 -0.00440 -0.00006 0
SDSSJ134812.49+020427.8   0.03521 0.00484 0.03980 0.02087 -0.00816  0.00387 0
SDSSJ135020.74+024447.7   0.03329 0.03176 0.00406 0.03317 -0.00062 -0.00329 1
SDSSJ135130.54+024132.8   0.01257 0.04568 0.01791 0.01830 -0.00711  0.00143 0
SDSSJ135559.03-002413.6   0.02767 0.02847 0.01498 0.03466 -0.01560 -0.00595 1
SDSSJ135122.12-001755.7   0.03533 0.03471 0.00065 0.02603  0.00425  0.00674 0
SDSSJ135655.65-031909.2   0.03360 0.01627 0.03345 0.00284 -0.00578 -0.00529 0
SDSSJ135421.42-004826.6   0.01997 0.03565 0.02053 0.01588 -0.00560 -0.00390 1
SDSSJ135412.61-020142.2   0.02212 0.02887 0.02298 0.03089 -0.00078  0.00110 0
SDSSJ135639.93-012321.8   0.02732 0.02429 0.02091 0.03312 -0.00754  0.00226 0
SDSSJ135735.01-004648.9   0.02914 0.01398 0.03536 0.02213 -0.00166 -0.00512 0
SDSSJ135826.59-010905.6   0.02360 0.03547 0.01087 0.03158  0.00158 -0.00204 0
SDSSJ135945.45-013443.3   0.04853 0.02029 0.00000 0.03356  0.00588  0.01079 0
SDSSJ133948.78+013304.0   0.03765 0.02783 0.00088 0.04529  0.00853  0.00446 0
SDSSJ133835.86+012541.4   0.01814 0.03541 0.02158 0.02241  0.00801 -0.00381 0
SDSSJ133428.08+030229.7   0.02852 0.03100 0.01750 0.01301 -0.00914 -0.00380 0
SDSSJ133646.55+015741.8   0.03947 0.02422 0.01111 0.01597 -0.00472  0.00214 0
SDSSJ133741.59+030026.1   0.00000 0.02181 0.06253 0.01580  0.00620  0.03301 0
SDSSJ134441.09-004950.2   0.02272 0.03040 0.02379 0.01786 -0.00503 -0.00494 0
SDSSJ134145.12-003631.0   0.02673 0.00889 0.04934 0.00656 -0.00554  0.03728 1
SDSSJ133823.05+001611.9   0.04977 0.00544 0.02238 0.01694 -0.00028 -0.00168 0
SDSSJ134104.28+000923.7   0.03361 0.02969 0.00541 0.03584 -0.00130  0.00524 1
SDSSJ134115.56+010812.7   0.01755 0.02967 0.02805 0.02651 -0.00639  0.00460 0
SDSSJ134827.43-031345.8   0.05769 0.00415 0.01464 0.01351 -0.00457  0.01640 0
SDSSJ134246.89-022035.5   0.02243 0.03100 0.02138 0.02320 -0.00277 -0.00468 0
SDSSJ135214.97-014151.2   0.01308 0.03450 0.03082 0.01424  0.00153  0.01279 0
SDSSJ135108.93-011357.3   0.01922 0.02317 0.03361 0.02771 -0.01025 -0.00813 0
SDSSJ133534.79+011805.5   0.02282 0.02511 0.02609 0.02946 -0.00963 -0.00750 1
SDSSJ133159.74+014619.7   0.03200 0.01498 0.03126 0.01960  0.00059 -0.00829 0
SDSSJ133150.51+004518.8   0.02631 0.02847 0.02095 0.01935 -0.00345 -0.00068 1
SDSSJ133141.27+011637.4   0.01640 0.01792 0.04253 0.03093  0.00971  0.00352 0
SDSSJ133118.85+025204.5   0.01804 0.04736 0.00410 0.03012  0.00269  0.00184 0
SDSSJ133056.31+024243.2   0.02948 0.02719 0.01377 0.03706  0.00400 -0.00193 0
SDSSJ133048.44+020751.0   0.00000 0.03545 0.04163 0.02912  0.01403  0.00815 0
SDSSJ133254.49+031029.5   0.03303 0.01486 0.03634 0.00000 -0.00121  0.00401 0
SDSSJ133239.19+022213.3   0.02929 0.00910 0.03935 0.02752 -0.01461 -0.01476 1
SDSSJ133511.90+025309.5   0.01735 0.02425 0.04120 0.00746 -0.00151 -0.00100 0
SDSSJ133511.97+024648.0   0.02707 0.03274 0.01193 0.02793 -0.00809  0.00167 1
SDSSJ134037.00-004721.6   0.02334 0.02420 0.03328 0.01023  0.00284 -0.00265 0
SDSSJ133844.92-002147.3   0.01323 0.03381 0.02841 0.02518 -0.00457 -0.00557 0
SDSSJ133704.09-011213.6   0.03605 0.02255 0.01186 0.03482 -0.00904  0.00318 0
SDSSJ133428.06-012349.0   0.01408 0.02762 0.03952 0.00917  0.01332 -0.01023 1
SDSSJ133215.03+000252.5   0.03727 0.02201 0.01430 0.02531 -0.00461 -0.00130 0
SDSSJ133335.61+001003.8   0.02206 0.01680 0.04048 0.02094 -0.01149  0.01767 0
SDSSJ134412.22-025848.7   0.04073 0.00143 0.03755 0.02429  0.00520 -0.00020 0
SDSSJ133932.66-031706.3   0.02500 0.03135 0.02182 0.00992 -0.01157 -0.00696 0
SDSSJ133842.65-032517.6   0.04867 0.01620 0.01115 0.01407 -0.00066  0.01333 0
SDSSJ133543.07-030619.8   0.02348 0.03027 0.01871 0.02479  0.00374  0.00044 0
SDSSJ133636.25-020416.6   0.03706 0.02191 0.02126 0.00338  0.01656  0.01529 1
SDSSJ133958.91-011705.3   0.02315 0.03441 0.01218 0.03567 -0.00040 -0.00202 0
SDSSJ133259.81-031350.2   0.02789 0.01835 0.03249 0.01908  0.00047 -0.00255 0
SDSSJ133045.22-022938.2   0.01641 0.03538 0.02173 0.03317  0.00030  0.00272 0
SDSSJ132758.83-023025.4   0.04034 0.01802 0.02053 0.01155 -0.01023  0.00686 1
SDSSJ132725.88-033125.4   0.02662 0.02604 0.02051 0.02927 -0.00958 -0.00085 0
SDSSJ132819.03-014356.1   0.03792 0.00235 0.04012 0.01658 -0.00066  0.05235 1
SDSSJ132052.61-032857.5   0.04234 0.02348 0.00502 0.02761  0.00819  0.01005 0
SDSSJ132007.53-011926.8   0.03680 0.02718 0.00339 0.04030 -0.00307  0.00790 1
SDSSJ132150.86-020421.6   0.02429 0.03726 0.00830 0.03272 -0.00454 -0.00367 1
SDSSJ132414.25-014914.4   0.03156 0.01478 0.02982 0.02667 -0.00114 -0.00282 0
SDSSJ132304.58-003856.5   0.02079 0.02635 0.02754 0.02974 -0.00365  0.00669 1
SDSSJ132333.03+004750.2   0.01890 0.03153 0.02780 0.01505 -0.00633 -0.00184 0
SDSSJ132611.55+004449.9   0.02797 0.03610 0.00797 0.02311 -0.00271  0.00605 0
SDSSJ132656.92+001246.8   0.01819 0.03700 0.01570 0.03088 -0.01105  0.00032 1
SDSSJ132742.92+003532.6   0.02405 0.01166 0.04731 0.01279  0.00269  0.01400 0
SDSSJ132944.34+004004.6   0.03323 0.02996 0.00393 0.04123 -0.00466  0.00172 0
SDSSJ130725.82-013804.0   0.01587 0.01409 0.05279 0.02038  0.00994  0.00189 0
SDSSJ130622.92-014540.7   0.04274 0.00583 0.02412 0.03132  0.00347 -0.00336 0
SDSSJ130429.56-013756.2   0.02333 0.02466 0.02624 0.02194 -0.00780 -0.00566 0
SDSSJ130441.72-011721.3   0.02456 0.03732 0.00796 0.03197  0.00672  0.00080 0
SDSSJ130308.89-005442.6   0.03873 0.01851 0.02119 0.01317 -0.00253 -0.00180 0
SDSSJ130153.78-011411.0   0.02465 0.02480 0.02410 0.03174  0.00121 -0.00598 0
SDSSJ130221.44+000800.4   0.04340 0.00000 0.03348 0.02513  0.00166  0.00164 0
SDSSJ130337.50+002850.5   0.01024 0.02535 0.04487 0.01956  0.01095  0.01133 0
SDSSJ130506.71+001908.5   0.03545 0.01149 0.03165 0.01906 -0.00265 -0.00545 1
SDSSJ130815.88-001639.6   0.02460 0.02134 0.03132 0.02432 -0.00400 -0.00151 0
SDSSJ130935.89+003255.1   0.01680 0.03472 0.02372 0.02222  0.00366  0.00355 0
SDSSJ130136.12+000157.9   0.04075 0.02775 0.00000 0.03385 -0.00691  0.00707 1
SDSSJ131559.71-031852.6   0.01047 0.05109 0.00488 0.04098  0.00301 -0.00136 0
SDSSJ131428.21-024002.7   0.01345 0.02919 0.03701 0.02030 -0.00212  0.00853 0
SDSSJ131312.75-021216.1   0.03837 0.02440 0.01459 0.00950 -0.00666 -0.00068 1
SDSSJ131228.04-032308.8   0.01323 0.01231 0.06000 0.01235 -0.00194 -0.00454 0
SDSSJ131416.43-015020.9   0.01803 0.03710 0.01525 0.03645  0.00198 -0.00499 1
SDSSJ154049.40+020625.7   0.03800 0.02352 0.00996 0.02542  0.00995  0.00518 0
SDSSJ153322.52+010543.5   0.02043 0.02186 0.03546 0.02287  0.00592  0.01007 1
SDSSJ153501.10+022022.5   0.01458 0.04262 0.01754 0.02115 -0.00699  0.01000 1
SDSSJ153848.64+023341.0   0.04308 0.00682 0.02959 0.01507 -0.00125 -0.00684 0
SDSSJ154117.70+030713.4   0.03724 0.03027 0.00000 0.03708 -0.01028  0.00145 1
SDSSJ154521.07+014517.2   0.00296 0.03691 0.04113 0.01278 -0.00445  0.00844 0
SDSSJ154503.23+015614.7   0.04462 0.02053 0.01144 0.01138  0.00429  0.01009 0
SDSSJ154311.23+022726.3   0.02948 0.01410 0.03601 0.01521 -0.00098 -0.00812 0
SDSSJ154320.59+025251.4   0.02931 0.01667 0.02837 0.03260 -0.00359 -0.00583 0
SDSSJ154432.33+020442.0   0.03251 0.01912 0.02714 0.01768  0.00567  0.02937 0
SDSSJ154632.53+030807.6   0.02498 0.01384 0.04251 0.01407 -0.00552 -0.00859 0
SDSSJ154743.70+022627.1   0.00466 0.03216 0.03399 0.04487  0.01433  0.00299 0
SDSSJ154900.85+021638.9   0.04174 0.00804 0.03059 0.01302  0.00332 -0.00530 0
SDSSJ155057.21+022146.6   0.01809 0.02454 0.03420 0.02868 -0.00094  0.00281 0
SDSSJ162443.09+142912.7   0.02748 0.02926 0.01672 0.02598  0.00039 -0.00388 0
SDSSJ162316.88+155141.7   0.03874 0.01722 0.01638 0.03021  0.00115 -0.00329 0
SDSSJ162625.70+155003.6   0.01223 0.02948 0.03535 0.02648 -0.00613  0.00057 1
SDSSJ162134.08+204741.7   0.02796 0.02842 0.01537 0.03078 -0.00865 -0.00787 0
SDSSJ162034.37+194124.4   0.04907 0.01294 0.01343 0.01694 -0.00418  0.00073 0
SDSSJ161720.50+204343.9   0.01926 0.02339 0.03627 0.01967 -0.00304 -0.00871 1
SDSSJ161647.78+195826.3   0.03972 0.02715 0.00000 0.04023 -0.00273 -0.00186 0
SDSSJ161836.56+213222.5   0.02584 0.03086 0.01664 0.02546  0.00318 -0.00107 0
SDSSJ161921.40+214018.1   0.04976 0.00000 0.02408 0.03413  0.00126 -0.00171 0
SDSSJ162616.92+211807.3   0.01009 0.04476 0.01369 0.03987  0.00249 -0.00025 0
SDSSJ162141.55+220752.5   0.04741 0.01517 0.01129 0.01928  0.00517  0.00049 0
SDSSJ162500.92+214610.0   0.02788 0.03417 0.00586 0.03890  0.00022  0.00715 1
SDSSJ164708.47+153705.2   0.03925 0.01129 0.02645 0.01492  0.00639 -0.00579 0
SDSSJ162403.45+183727.4   0.04563 0.02234 0.00000 0.04275  0.00604  0.01208 0
SDSSJ162056.96+184842.3   0.02283 0.03904 0.00936 0.02748 -0.00735 -0.00030 0
SDSSJ161944.06+185538.2   0.02806 0.02287 0.02135 0.03431 -0.00715 -0.00380 0
SDSSJ162055.02+195300.9   0.02505 0.02640 0.02448 0.02359  0.00231 -0.00374 0
SDSSJ162502.79+192808.2   0.05930 0.00630 0.00509 0.03051 -0.00453 -0.00944 1
SDSSJ162940.51+193848.2   0.04710 0.02033 0.00677 0.01811 -0.00244  0.00744 0
SDSSJ163319.76+190856.7   0.01689 0.04060 0.02262 0.00220  0.01356  0.00904 1
SDSSJ162856.09+202818.1   0.02485 0.03268 0.01634 0.02380 -0.01230 -0.00611 1
SDSSJ163002.83+210237.8   0.04026 0.02227 0.01062 0.02380  0.00344  0.00411 0
SDSSJ163010.97+204009.5   0.02055 0.03510 0.01917 0.02020  0.00071 -0.00317 0
SDSSJ163433.47+195648.9   0.03674 0.01494 0.02484 0.01746 -0.00875  0.00099 0
SDSSJ164512.04+182516.3   0.03458 0.02124 0.02475 0.00137  0.01162  0.01721 0
SDSSJ164008.42+192715.9   0.03322 0.02556 0.02224 0.00099 -0.00480  0.00468 0
SDSSJ164116.30+194516.4   0.04241 0.01941 0.00885 0.03327 -0.01009 -0.00522 0
SDSSJ164558.35+185556.3   0.00840 0.00965 0.06946 0.00977  0.00543  0.00014 0
SDSSJ163937.60+153915.9   0.03893 0.00457 0.03474 0.02383 -0.00432 -0.00447 0
SDSSJ163942.93+155104.9   0.04156 0.02201 0.01093 0.01726 -0.00747  0.00847 1
SDSSJ163926.21+160253.8   0.03451 0.02382 0.01528 0.02627 -0.00287 -0.00090 1
SDSSJ163906.26+153655.3   0.01712 0.04561 0.00208 0.04520 -0.00165  0.00649 0
SDSSJ163749.04+154957.4   0.02660 0.00824 0.04346 0.03168  0.00403 -0.00557 0
SDSSJ163756.84+160313.9   0.02279 0.00040 0.05431 0.04363  0.01730  0.00759 0
SDSSJ163606.00+171000.7   0.03185 0.02749 0.01358 0.03108  0.00520  0.00195 0
SDSSJ163652.45+175235.4   0.03161 0.02715 0.01826 0.01517  0.00665  0.00230 0
SDSSJ163551.84+171949.8   0.02405 0.03083 0.02055 0.02090 -0.00063 -0.00573 0
SDSSJ163136.14+173817.6   0.02137 0.03247 0.01744 0.03610 -0.00434  0.00060 0
SDSSJ163125.10+174810.0   0.01843 0.02491 0.03564 0.01699  0.01757  0.03102 1
SDSSJ164000.57+133005.3   0.05323 0.00426 0.01869 0.01777 -0.00224  0.00664 0
SDSSJ163755.24+140813.8   0.02805 0.03582 0.00636 0.03240  0.00555  0.00722 0
SDSSJ163812.87+154706.2   0.03414 0.02108 0.02317 0.01179 -0.00250 -0.00304 0
SDSSJ164329.15+152001.0   0.03021 0.02870 0.01425 0.02623  0.00803 -0.00158 0
SDSSJ163128.51+124722.6   0.01858 0.04023 0.01468 0.02289 -0.00550 -0.00396 1
SDSSJ163214.50+121803.1   0.03190 0.01538 0.03022 0.02252 -0.01007 -0.00786 0
SDSSJ163502.73+125452.1   0.02954 0.02939 0.01225 0.03124 -0.01202 -0.00154 1
SDSSJ162756.12+125925.8   0.01043 0.03743 0.02694 0.02669 -0.00864 -0.00484 0
SDSSJ162624.24+122257.0   0.04910 0.01922 0.00809 0.01093  0.01114  0.00845 0
SDSSJ162413.29+123035.2   0.00620 0.02691 0.04702 0.02139  0.00718  0.00180 0
SDSSJ162326.25+114614.5   0.00991 0.04946 0.01070 0.03109 -0.00370  0.00021 0
SDSSJ161957.83+115316.6   0.02812 0.02544 0.02111 0.02541  0.00950  0.00073 0
SDSSJ162140.43+131812.3   0.02038 0.01761 0.04472 0.01353 -0.00444 -0.00669 0
SDSSJ162324.39+125816.8   0.02378 0.02962 0.01804 0.02601 -0.00615 -0.00759 0
SDSSJ162405.32+140802.3   0.02582 0.03672 0.00572 0.03918  0.00257 -0.00251 0
SDSSJ162442.76+134306.5   0.04143 0.02410 0.00800 0.01997  0.00437 -0.00259 0
SDSSJ162608.27+140037.3   0.02354 0.00086 0.06316 0.00672 -0.00472  0.00007 0
SDSSJ163818.84+133045.9   0.01996 0.00000 0.06388 0.02494 -0.01283 -0.00914 0
SDSSJ163523.59+133054.6   0.03245 0.01888 0.02826 0.01440  0.01372 -0.00341 0
SDSSJ163007.44+134843.5   0.03818 0.02168 0.01397 0.02433 -0.01329  0.00233 0
SDSSJ163051.33+142702.7   0.02703 0.03199 0.01474 0.02361  0.00774  0.00056 0
SDSSJ163101.91+141037.3   0.04956 0.01563 0.01022 0.01864  0.00286  0.00949 0
SDSSJ163305.32+145300.1   0.01801 0.03890 0.01516 0.02865 -0.00491  0.00424 0
SDSSJ163409.81+135943.8   0.02118 0.01360 0.04557 0.02416  0.00199 -0.00127 0
SDSSJ163416.47+145951.1   0.03288 0.02411 0.01802 0.02179 -0.01443 -0.00544 0
SDSSJ161419.19+175349.7   0.01513 0.03802 0.01610 0.04175 -0.00305  0.00006 0
SDSSJ161212.02+175352.8   0.02614 0.03909 0.00000 0.04539  0.01336  0.01338 0
SDSSJ161101.99+185448.3   0.02222 0.02950 0.02110 0.03105 -0.00600 -0.00450 0
SDSSJ161729.11+191453.5   0.03566 0.01762 0.02223 0.02425 -0.00341 -0.00434 0
SDSSJ161903.08+191034.6   0.03265 0.02998 0.01029 0.02307 -0.00188  0.00108 0
SDSSJ161706.89+122606.4   0.01643 0.02721 0.03416 0.02148 -0.00329 -0.00662 0
SDSSJ161318.75+130850.5   0.03618 0.02964 0.00215 0.04124  0.00172  0.01385 0
SDSSJ160927.89+124312.1   0.04644 0.01549 0.01434 0.01576  0.00813  0.00537 0
SDSSJ161017.00+134521.5   0.04954 0.01989 0.00000 0.03148  0.00822  0.01285 0
SDSSJ161601.07+134405.6   0.05141 0.01442 0.01156 0.00986 -0.00351  0.00481 0
SDSSJ161734.17+141526.1   0.03041 0.01723 0.02758 0.02605  0.00563  0.00172 0
SDSSJ162036.82+133735.2   0.02854 0.02497 0.02430 0.01705 -0.00495 -0.00889 1
SDSSJ161035.63+142430.1   0.02996 0.02378 0.02043 0.02478 -0.00489 -0.00208 0
SDSSJ160908.88+142010.7   0.02044 0.03783 0.01319 0.02982 -0.00556  0.00083 0
SDSSJ160710.98+132416.1   0.02930 0.02799 0.01308 0.03551  0.00587  0.00228 0
SDSSJ16063.981+132548.4   0.02767 0.01306 0.03962 0.01731 -0.00233 -0.00011 0
SDSSJ160540.49+130626.7   0.04265 0.01412 0.02084 0.01354  0.00009 -0.00598 0
SDSSJ160336.72+143921.3   0.02410 0.03660 0.01108 0.02657 -0.00874  0.00219 0
SDSSJ161304.03+163842.4   0.04603 0.01976 0.00343 0.03490 -0.00283  0.01958 1
SDSSJ160631.38+153059.4   0.04550 0.01333 0.01947 0.01173 -0.00370 -0.00234 1
SDSSJ161144.92+165751.1   0.02406 0.03208 0.01818 0.02409  0.00658 -0.00106 0
SDSSJ162411.99+170318.2   0.04777 0.00198 0.02846 0.02056 -0.00389 -0.00070 1
SDSSJ162223.96+171712.1   0.03023 0.03350 0.00653 0.03113  0.00937  0.00486 0
SDSSJ161901.27+165847.9   0.03388 0.02724 0.01275 0.02348  0.00852  0.00547 0
SDSSJ161752.27+181032.1   0.01626 0.03758 0.01907 0.02772 -0.00189 -0.00511 0
SDSSJ161739.72+151139.3   0.03652 0.01498 0.02313 0.02552 -0.00761 -0.00351 0
SDSSJ164048.30+112400.1   0.03282 0.02746 0.01590 0.01510  0.00033 -0.00126 0
SDSSJ164110.33+113030.6   0.01931 0.04112 0.00924 0.03383 -0.00953  0.00128 0
SDSSJ163924.03+113548.0   0.02147 0.03875 0.01021 0.03160 -0.01108  0.00167 1
SDSSJ163641.31+112120.7   0.04514 0.02465 0.00340 0.01903  0.00321  0.01281 0
SDSSJ163556.84+110907.8   0.03416 0.03304 0.00193 0.02982 -0.00426  0.00813 0
SDSSJ163441.24+114320.1   0.02734 0.03010 0.01415 0.03333  0.01051  0.00422 0
SDSSJ163803.99+125337.6   0.04676 0.00000 0.03687 0.00493  0.00785  0.00493 0
SDSSJ163915.48+130815.6   0.04301 0.02116 0.00676 0.03131 -0.00264  0.00642 0
SDSSJ164004.83+122912.2   0.03378 0.02410 0.01563 0.02474 -0.01323 -0.00268 0
SDSSJ164039.25+124432.4   0.04049 0.02652 0.00014 0.03916 -0.00458  0.00527 1
SDSSJ164317.78+123509.2   0.02748 0.03026 0.01879 0.01490  0.00633 -0.00107 0
SDSSJ212245.55+032906.7   0.03099 0.03203 0.00948 0.02397  0.00620  0.00032 0
SDSSJ211740.94+030922.3   0.01723 0.03019 0.02854 0.02202 -0.01044 -0.00029 1
SDSSJ211356.12+040551.3   0.02944 0.02321 0.02482 0.02249 -0.00207  0.00173 0
SDSSJ211622.54+042554.3   0.02547 0.02423 0.02460 0.02798  0.00979  0.00390 0
SDSSJ211651.48+044123.7   0.02748 0.03371 0.01404 0.01616  0.00016 -0.00169 0
SDSSJ212020.01+045356.7   0.03139 0.02119 0.02360 0.02024 -0.00343 -0.00342 0
SDSSJ211703.16+053637.7   0.04050 0.01790 0.01616 0.01687 -0.00057  0.00077 0
SDSSJ211503.72+064647.4   0.03389 0.01108 0.03264 0.02143  0.00179 -0.00266 0
SDSSJ211324.57+070600.6   0.02719 0.02947 0.01244 0.03921 -0.00496  0.00785 0
SDSSJ211311.28+065940.1   0.02215 0.03246 0.01550 0.03708 -0.01207  0.00104 0
SDSSJ210724.71+085535.1   0.02037 0.03471 0.01509 0.02960 -0.02077  0.00132 1
SDSSJ211057.18+074049.0   0.03170 0.03465 0.00393 0.02924  0.00006  0.00328 0
SDSSJ212620.91+035319.8   0.05458 0.01775 0.00000 0.01981 -0.01192 -0.00503 1
SDSSJ212836.07+044922.6   0.03253 0.01113 0.03749 0.01422  0.01050 -0.00661 0
SDSSJ212015.08+050635.8   0.05250 0.01204 0.00948 0.02070  0.00313  0.00491 0
SDSSJ212145.28+055223.7   0.02900 0.03459 0.00706 0.02900 -0.01210  0.00092 0
SDSSJ212348.62+054826.8   0.02465 0.03918 0.00770 0.02683 -0.00546 -0.00146 0
SDSSJ212619.57+055022.8   0.05869 0.00829 0.00843 0.01549  0.00701  0.00274 0
SDSSJ211729.17+074417.4   0.02116 0.04068 0.01039 0.02403 -0.00849 -0.00040 0
SDSSJ211635.26+065542.6   0.02138 0.02637 0.02326 0.04308  0.00630  0.00526 0
SDSSJ211604.90+072335.9   0.02044 0.01999 0.04012 0.01550  0.00367  0.00568 0
SDSSJ211527.13+084357.7   0.03747 0.01088 0.03059 0.01675 -0.00670 -0.00280 1
SDSSJ211801.38+084022.3   0.02153 0.03822 0.01147 0.03020 -0.00492  0.00107 0
SDSSJ211814.27+090656.7   0.03835 0.02434 0.00796 0.02807 -0.00134  0.00373 0
SDSSJ212014.67+080629.4   0.02677 0.01653 0.03289 0.02878  0.00585  0.00064 0
SDSSJ212103.70+084033.8   0.01986 0.02954 0.02434 0.02709  0.00319 -0.00023 0
SDSSJ213455.99+032455.1   0.02486 0.03708 0.00708 0.03269 -0.00614  0.00104 0
SDSSJ213400.65+040957.7   0.00857 0.01672 0.05796 0.01916  0.00874  0.01087 0
SDSSJ213850.82+032519.4   0.02453 0.03752 0.00000 0.05549  0.01840  0.00235 0
SDSSJ213408.11+043611.4   0.03547 0.01884 0.02322 0.01671 -0.00531 -0.00501 0
SDSSJ212849.83+054350.1   0.03103 0.01902 0.02360 0.03349  0.00502 -0.00083 0
SDSSJ212958.19+070257.1   0.04576 0.01672 0.01697 0.00465  0.00130  0.00003 0
